english	translation	category	sub_category	source
2 doses permanent serum 208 as described in Herbi Flax's diary.	ハービフラックスのシューチョクでせつめいされる2ようりょうのえいきゅうてきなちえき208。	examine	item	Serum 208 (2)
1 dose permanent serum 208 as described in Herbi Flax's diary.	ハービフラックスのシューチョクでせつめいされる1ようりょうのえいきゅうてきなちえき208。	examine	item	Serum 208 (1)
A well carved limestone brick.	うまくほられたせっかいレンガ。	examine	item	Limestone brick
4 doses of olive oil.	おりーぶおいるの4ふく。	examine	item	Olive oil(4)
3 doses of olive oil.	おりーぶおいるの3ふく。	examine	item	Olive oil(3)
2 doses of olive oil.	おりーぶおいるの2ふく。	examine	item	Olive oil(2)
1 dose of olive oil.	おりーぶおいるの1ふく。	examine	item	Olive oil(1)
4 doses of sacred Oil.	せいなるおいるの4ふく。	examine	item	Sacred oil(4)
3 doses of sacred Oil.	せいなるおいるの3ふく。	examine	item	Sacred oil(3)
2 doses of sacred Oil.	せいなるおいるの2ふく。	examine	item	Sacred oil(2)
1 dose of sacred Oil.	せいなるおいるの1ふく。	examine	item	Sacred oil(1)
Logs prepared with sacred oil for a funeral pyre.	そうしきのたきぎのためにせいなるあぶらでじゅんびされたログ。	examine	item	Pyre logs
Oak logs prepared with sacred oil for a funeral pyre.	そうしきのたきぎのためにせいなるあぶらでじゅんびされたオークログ。	examine	item	Oak pyre logs
Willow logs prepared with sacred oil for a funeral pyre.	そうしきのたきぎのためにせいなるあぶらでじゅんびされたヤナギログ。	examine	item	Willow pyre logs
Maple logs prepared with sacred oil for a funeral pyre.	そうしきのたきぎのためにせいなるあぶらでじゅんびされたメープルログ。	examine	item	Maple pyre logs
Yew logs prepared with sacred oil for a funeral pyre.	そうしきのたきぎのためにせいなるあぶらでじゅんびされたイチイログ。	examine	item	Yew pyre logs
Magic logs prepared with sacred oil for a funeral pyre.	そうしきのたきぎのためにせいなるあぶらでじゅんびされたまほうのログ。	examine	item	Magic pyre logs
A bronze key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).	ちのようなあかでえがかれたアイレットのせいどうキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Bronze key red
A bronze key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).	ちゃいろでえがかれたアイレットのせいどうキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Bronze key brown
A bronze key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).	しんくでえがかれたアイレットのせいどうキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Bronze key crimson
A bronze key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).	くろでえがかれたアイレットのせいどうキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Bronze key black
A bronze key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).	むらさきでえがかれたアイレットのせいどうキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Bronze key purple
A steel key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).	ちのようなあかでえがかれたアイレットのスチールキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Steel key red
A steel key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).	ちゃいろでえがかれたアイレットのスチールキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Steel key brown
A steel key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).	しんくでえがかれたアイレットのスチールキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Steel key crimson
A steel key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).	くろでえがかれたアイレットのスチールキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Steel key black
A steel key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).	むらさきでえがかれたアイレットのスチールキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Steel key purple
A black key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).	ちのようなあかでえがかれたアイレットのくろいキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Black key red
A black key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).	ちゃいろでえがかれたアイレットのくろいキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Black key brown
A black key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).	しんくでえがかれたアイレットのくろいキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Black key crimson
A black key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).	くろでえがかれたアイレットのくろいキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Black key black
A black key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).	むらさきでえがかれたアイレットのくろいキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Black key purple
A silver key with a blood-red painted eyelet (Opens chests found in the Mort'ton catacombs).	ちのようなあかでえがかれたアイレットのぎんのキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Silver key red
A silver key with a brown painted eyelet (Opens chests found in the Mort'ton catacombs).	ちゃいろでえがかれたアイレットのぎんのキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Silver key brown
A silver key with a crimson painted eyelet (Opens chests found in the Mort'ton catacombs).	しんくでえがかれたアイレットのぎんのキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Silver key crimson
A silver key with a black painted eyelet (Opens chests found in the Mort'ton catacombs).	くろでえがかれたアイレットのぎんのキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Silver key black
A silver key with a purple painted eyelet (Opens chests found in the Mort'ton catacombs).	むらさきでえがかれたアイレットのぎんのキー（モートンカタコーブでみつかったむねをあける）。	examine	item	Silver key purple
Amazingly untouched by time.	おどろきくほどじかんにふれられない。	examine	item	Fine cloth
Black plateskirt with trim.	トリムのくろいプレートスカート。	examine	item	Black plateskirt (t)
Black plateskirt with gold trim.	きんトリムのくろいプレートスカート。	examine	item	Black plateskirt (g)
Adamant plateskirt with trim.	トリムのアダマントプレートスカート。	examine	item	Adamant plateskirt (t)
Adamant plateskirt with gold trim.	きんトリムのアダマントプレートスカート。	examine	item	Adamant plateskirt (g)
Rune plateskirt with gold trim.	きんトリムのルーンプレートスカート。	examine	item	Rune plateskirt (g)
Rune plateskirt with trim.	トリムのルーンプレートスカート。	examine	item	Rune plateskirt (t)
Rune plateskirt in the colours of Zamorak.	ザモラックのいろのルーンプレートスカート。	examine	item	Zamorak plateskirt
Rune plateskirt in the colours of Saradomin.	サラドミンのいろのルーンプレートスカート。	examine	item	Saradomin plateskirt
Rune plateskirt in the colours of Guthix.	グーティックスのいろのルーンプレートスカート。	examine	item	Guthix plateskirt
Rune platebody with gold plate.	きんプレートのルーンプレートボディ。	examine	item	Gilded platebody
Rune platelegs with gold plate.	きんプレートのルーンプレートレッグ。	examine	item	Gilded platelegs
Rune plateskirt with gold plate.	きんプレートのルーンプレートスカート。	examine	item	Gilded plateskirt
Rune full helmet with gold plate.	きんプレートのルーンフルヘルメット。	examine	item	Gilded full helm
