english	translation	category	sub_category	source
A teak decoration to make the room more grand.	へつくるへやもっと。	examine	object	Wall decoration
You can light a fire here.	あなたことができるひかりひここ。	examine	object	Clay fireplace
A fire burns cosily in the grate.	ひもえるに。	examine	object	Clay fireplace
Hammer, chisel, saw and shears.	みたと。	examine	object	Tools
Bucket, spade, tinderbox and knife.	バケツ,と。	examine	object	Tools
Needle, apron and glassblowing pipe.	Needle, apron and glassblowing pipe。	examine	object	Tools
A selection of jewellery moulds.	jewellery mouldsの そろいだ。	examine	object	Tools
Farming tools.	のうぎだ。	examine	object	Tools
You can make furniture here.	あなたことができるつくるここ。	examine	object	Workbench
You can do delicate crafting here.	あなたことができるするここ。	examine	object	Clockmaker's bench
You can repair broken staffs and arrows here.	あなたことができるとここ。	examine	object	Repair bench
You can sharpen rusty swords here.	あなたことができるけんここ。	examine	object	Whetstone
You can repair armour here.	あなたことができるここ。	examine	object	Armour repair stand
You can add a plume to your helmet here.	あなたことができるたすへあなたのかぶとここ。	examine	object	Helmet pluming stand
You can paint your logo onto your heraldic shield here.	あなたことができるあなたのあなたのたてここ。	examine	object	Painting stand
You can make a banner with your logo on here.	あなたことができるつくるとあなたののじょうにここ。	examine	object	Banner making stand
A wooden stool.	もくせいのスツール。	examine	object	Stool
An oak stool.	スツール。	examine	object	Stool
A wallhanging.	かべかざりだ。	examine	object	Standard
Did that thing just twitch?	したあれものちょうど?	examine	object	Statue
It looks as this is where some wall fungus used to be.	これみえるとしてこれどこいくつかかべつかったへである。	examine	object	Fungus pattern
Some crude stone steps.	いくつかあらいいし。	examine	object	Stairs
An old crude tomb.	ふるいあらい。	examine	object	Ogre Coffin
It's damaged.	こわされた。	examine	object	Broken Lecturn
A note says, 'Please ring for attention.'	メモに「かねをならして、ちゅういしてください」とある。	examine	object	Bell
'Leave da dead-uns boxes 'lone or else ya goes down da 'ole'	またはいくした	examine	object	Signpost
This coffin is spilt over the floor.	これうえのゆか。	examine	object	Ogre Coffin
This coffin is open.	これあいている。	examine	object	Ogre Coffin
A barricade made from skulls and bones.	からと。	examine	object	Barricade
Not very high.	ないとてもたかい。	examine	object	An ogre standard
Hot stuff.	あついもの。	examine	object	Ogre fire
Ogres bang these to make noise.	へつくる。	examine	object	Ogre Drums
A bulky door made from solid rock.	ドアからかたいいわ。	examine	object	Ogre stone door
I wonder what this item contains.	わたしふしぎにおもうこれぶつひん。	examine	object	Wardrobe
A barricade made of skulls and bones.	skulls and bonesの barricade madeだ。	examine	object	Ogre barricade
A barricade made of skulls and bones which has been crushed.	のとあるいたつぶされた。	examine	object	Crushed barricade
A sick, frail old man.	びょうきの,ふるいおとこ。	examine	object	Sithik Ints
A sick, frail old man - transformed into an ogre.	びょうきの,ふるいおとこ。	examine	object	Sithik Ints
A strange ogre plinth, this must be where the artefacts are stored.	へんなこれしなければならないであるどこ。	examine	object	Stand
It looks like the hole in the wall has been blocked with rubble.	the hole in the wall has been blocked with rubbleのようだ。	examine	object	Rubble
How exciting, some shelves.	どういくつか。	examine	object	Shelves
A hole in the wall.	あなにかべ。	examine	object	Hole
A rock wall.	いわかべ。	examine	object	Wall
It has a letter 'S' on the lock.	これあるのじょうにかぎ。	examine	object	Chest
A narrow hole in the wall.	あなにかべ。	examine	object	Hole
Rubble is blocking the passage.	つうろ。	examine	object	Rubble
A heavy door decorated with bone.	おもいドアとほね。	examine	object	Door
A symbol is carved into the wall here.	かべここ。	examine	object	Symbol
I don't think I can get through this way!	ここは とおれないとおもう！	examine	object	Big, big boulder...
Looks like its no longer operational.	its no longer operationalのようだ。	examine	object	Bone Crane
Big bones are being used to prop up the wall.	おおきいであるつかったへうえかべ。	examine	object	Bone support
It's a bit like walking through a giant rib cage.	のようなをとおりじてかご。	examine	object	Bone arch
This arch is broken. I hope the ceiling doesn't come down!	これほうこう。わたしてんじょうないくるした!!	examine	object	Bone arch
Provides much-needed transparency.	あたえる。	examine	object	Glass door
An empty stall.	からのみせ。	examine	object	Empty Stall
Fresh baked goods!	やいた!	examine	object	Baker's Stall
For all your baking needs.	すべてあなたのひつよう。	examine	object	Utensil Stall
Plenty of seeds for sale here.	のここ。	examine	object	Seed Stall
Are you going to Hosidius fair?	あなたへ?	examine	object	Herb Stall
I don't think I can get through this way.	ここは とおれないとおもう！	examine	object	Boulder
An eye-wrenching nexus of utter negation!	の!	examine	object	Nothing
It looks dark down there.	これみえるくらいしたそこ。	examine	object	Cart Track
A book sits on top.	ほんのじょうに。	examine	object	Bookcase
Empty market stall.	からのみせ。	examine	object	Market Stall
A steam powered crushing machine.	スチームのこなこなきかいだ。	examine	object	Crusher
A dwarven statue crumbling away from old age.	さってからふるいねんれい。	examine	object	Statue
It's crumbling away from old age, it's hardly recognizable as a dwarf.	さってからふるいねんれい,ほとんどとして。	examine	object	Statue
This stone dwarf must be guarding the way into a dwarven area!	これいししなければならないであるちいき!!	examine	object	Statue
Big. For a dwarf!	おおきい!	examine	object	Statue
A work in progress.	はたらくに。	examine	object	Statue
A work that has yet to begin.	はたらくあれあるまだへはじめる。	examine	object	Almost a Statue
An underground limpwurt plant.	しょくぶつ。	examine	object	Plant
Insect eating plant.	むししょくぶつ。	examine	object	Plant
A stone carved Pillar.	stone carved Pillarだ。	examine	object	Pillar
Dwarf storage.	ドワーフのちゅうぞこだ。	examine	object	Cupboard
Used for keeping beer or glasses.	つかったビールまたは。	examine	object	Cabinet
Tracks for the carts to run over.	へはしるうえの。	examine	object	Track
A steam powered cart.	スチームのくるまだ。	examine	object	Train cart
Lots of seeds here.	のここ。	examine	object	Seed Stall
This sign has a notice!	これある!	examine	object	Notice
Filled to the brim with knowledge.	Filled to the brim with knowledge。	examine	object	Old Bookshelf
'You are here.'	ここ	examine	object	Globe of Gielinor
Lots of hard study has been done here.	のかたいあるいたここ。	examine	object	Study Desk
A telescope pointing southwards...	...	examine	object	Telescope
A map of some ancient land.	のいくつか。	examine	object	Chart
There are plenty of shelves - why's this on the floor?	そこのこれのじょうにゆか??	examine	object	Chart
Maybe it shows the location of buried treasure?	かもしれないこれしめすばしょのうまった?	examine	object	Chart
Old songs, old stories...	ふるいふるい...	examine	object	Scrolls
Armour of a Saradominist warrior. Decorative, but still effective.	のせんし。しかしまだ。	examine	object	Suit of armour
A cape from Saradomin, suitable for a battle-mage.	からサラドミン,。	examine	object	Hanging cape
A staff as used by Saradominist magi.	としてつかったで。	examine	object	Saradomin staff
Sheets of paper lying on the floor.	のかみののじょうにゆか。	examine	object	Paper
Someone should really try tidying this place.	だれかすべきほんとうにためすこればしょ。	examine	object	Paper
Hopefully this leads to a sewer.	これみちびくへ。	examine	object	Drain
All hail the glorious victors!	すべて!	examine	object	Clan Cup Trophy
Scattered rotten food.	くさった。	examine	object	Rotten food
What a good place for a dead rat!	いいばしょしんでいる!	examine	object	Rat
To be eaten with caution.	へであると。	examine	object	Mushrooms
Pretty 'shrooms.	きれいな。	examine	object	Mushroom
Not suitable for indoor use.	ないつかう。	examine	object	Cannon
